pick,stuart,johnson,hill,otc,pff,dr_av
1,34.6,3000,1000.0,3000,1.135,107.0
1,34.6,3000,1000.0,3000,1.135,72.0
1,34.6,3000,1000.0,3000,1.135,56.0
1,34.6,3000,1000.0,3000,1.135,38.0
1,34.6,3000,1000.0,3000,1.135,54.0
1,34.6,3000,1000.0,3000,1.135,44.0
1,34.6,3000,1000.0,3000,1.135,104.0
1,34.6,3000,1000.0,3000,1.135,35.0
1,34.6,3000,1000.0,3000,1.135,71.0
1,34.6,3000,1000.0,3000,1.135,63.0
2,30.2,2600,717.17,2635,1.099,97.0
2,30.2,2600,717.17,2635,1.099,31.0
2,30.2,2600,717.17,2635,1.099,16.0
2,30.2,2600,717.17,2635,1.099,13.0
2,30.2,2600,717.17,2635,1.099,43.0
2,30.2,2600,717.17,2635,1.099,43.0
2,30.2,2600,717.17,2635,1.099,34.0
2,30.2,2600,717.17,2635,1.099,40.0
2,30.2,2600,717.17,2635,1.099,58.0
2,30.2,2600,717.17,2635,1.099,20.0
3,27.6,2200,514.33,2421,1.063,47.0
3,27.6,2200,514.33,2421,1.063,7.0
3,27.6,2200,514.33,2421,1.063,3.0
3,27.6,2200,514.33,2421,1.063,44.0
3,27.6,2200,514.33,2421,1.063,5.0
3,27.6,2200,514.33,2421,1.063,56.0
3,27.6,2200,514.33,2421,1.063,15.0
3,27.6,2200,514.33,2421,1.063,14.0
3,27.6,2200,514.33,2421,1.063,54.0
3,27.6,2200,514.33,2421,1.063,7.0
4,25.8,1800,490.52,2270,1.027,71.0
4,25.8,1800,490.52,2270,1.027,29.0
4,25.8,1800,490.52,2270,1.027,89.0
4,25.8,1800,490.52,2270,1.027,20.0
4,25.8,1800,490.52,2270,1.027,22.0
4,25.8,1800,490.52,2270,1.027,65.0
4,25.8,1800,490.52,2270,1.027,19.0
4,25.8,1800,490.52,2270,1.027,49.0
4,25.8,1800,490.52,2270,1.027,12.0
4,25.8,1800,490.52,2270,1.027,33.0
5,24.3,1700,467.81,2152,0.991,95.0
5,24.3,1700,467.81,2152,0.991,9.0
5,24.3,1700,467.81,2152,0.991,37.0
5,24.3,1700,467.81,2152,0.991,41.0
5,24.3,1700,467.81,2152,0.991,45.0
5,24.3,1700,467.81,2152,0.991,28.0
5,24.3,1700,467.81,2152,0.991,24.0
5,24.3,1700,467.81,2152,0.991,25.0
5,24.3,1700,467.81,2152,0.991,45.0
5,24.3,1700,467.81,2152,0.991,52.0
6,23.2,1600,446.15,2056,0.955,97.0
6,23.2,1600,446.15,2056,0.955,13.0
6,23.2,1600,446.15,2056,0.955,10.0
6,23.2,1600,446.15,2056,0.955,75.0
6,23.2,1600,446.15,2056,0.955,26.0
6,23.2,1600,446.15,2056,0.955,64.0
6,23.2,1600,446.15,2056,0.955,29.0
6,23.2,1600,446.15,2056,0.955,79.0
6,23.2,1600,446.15,2056,0.955,40.0
6,23.2,1600,446.15,2056,0.955,74.0
7,22.2,1500,425.5,1975,0.919,24.0
7,22.2,1500,425.5,1975,0.919,11.0
7,22.2,1500,425.5,1975,0.919,7.0
7,22.2,1500,425.5,1975,0.919,80.0
7,22.2,1500,425.5,1975,0.919,2.0
7,22.2,1500,425.5,1975,0.919,34.0
7,22.2,1500,425.5,1975,0.919,37.0
7,22.2,1500,425.5,1975,0.919,111.0
7,22.2,1500,425.5,1975,0.919,45.0
7,22.2,1500,425.5,1975,0.919,35.0
8,21.4,1400,405.8,1905,0.883,15.0
8,21.4,1400,405.8,1905,0.883,47.0
8,21.4,1400,405.8,1905,0.883,22.0
8,21.4,1400,405.8,1905,0.883,3.0
8,21.4,1400,405.8,1905,0.883,32.0
8,21.4,1400,405.8,1905,0.883,30.0
8,21.4,1400,405.8,1905,0.883,43.0
8,21.4,1400,405.8,1905,0.883,37.0
8,21.4,1400,405.8,1905,0.883,16.0
8,21.4,1400,405.8,1905,0.883,17.0
9,20.6,1350,387.01,1843,0.847,89.0
9,20.6,1350,387.01,1843,0.847,91.0
9,20.6,1350,387.01,1843,0.847,6.0
9,20.6,1350,387.01,1843,0.847,52.0
9,20.6,1350,387.01,1843,0.847,18.0
9,20.6,1350,387.01,1843,0.847,21.0
9,20.6,1350,387.01,1843,0.847,5.0
9,20.6,1350,387.01,1843,0.847,31.0
9,20.6,1350,387.01,1843,0.847,43.0
9,20.6,1350,387.01,1843,0.847,4.0
10,19.9,1300,369.09,1787,0.811,7.0
10,19.9,1300,369.09,1787,0.811,18.0
10,19.9,1300,369.09,1787,0.811,20.0
10,19.9,1300,369.09,1787,0.811,15.0
10,19.9,1300,369.09,1787,0.811,50.0
10,19.9,1300,369.09,1787,0.811,9.0
10,19.9,1300,369.09,1787,0.811,115.0
10,19.9,1300,369.09,1787,0.811,2.0
10,19.9,1300,369.09,1787,0.811,21.0
10,19.9,1300,369.09,1787,0.811,24.0
11,19.3,1250,357.62,1737,0.777,105.0
11,19.3,1250,357.62,1737,0.777,41.0
11,19.3,1250,357.62,1737,0.777,29.0
11,19.3,1250,357.62,1737,0.777,48.0
11,19.3,1250,357.62,1737,0.777,18.0
11,19.3,1250,357.62,1737,0.777,10.0
11,19.3,1250,357.62,1737,0.777,41.0
11,19.3,1250,357.62,1737,0.777,7.0
11,19.3,1250,357.62,1737,0.777,31.0
11,19.3,1250,357.62,1737,0.777,8.0
12,18.8,1200,346.51,1691,0.742,22.0
12,18.8,1200,346.51,1691,0.742,95.0
12,18.8,1200,346.51,1691,0.742,8.0
12,18.8,1200,346.51,1691,0.742,41.0
12,18.8,1200,346.51,1691,0.742,15.0
12,18.8,1200,346.51,1691,0.742,15.0
12,18.8,1200,346.51,1691,0.742,52.0
12,18.8,1200,346.51,1691,0.742,51.0
12,18.8,1200,346.51,1691,0.742,36.0
12,18.8,1200,346.51,1691,0.742,8.0
13,18.3,1150,335.74,1649,0.715,16.0
13,18.3,1150,335.74,1649,0.715,27.0
13,18.3,1150,335.74,1649,0.715,32.0
13,18.3,1150,335.74,1649,0.715,123.0
13,18.3,1150,335.74,1649,0.715,52.0
13,18.3,1150,335.74,1649,0.715,12.0
13,18.3,1150,335.74,1649,0.715,14.0
13,18.3,1150,335.74,1649,0.715,53.0
13,18.3,1150,335.74,1649,0.715,34.0
13,18.3,1150,335.74,1649,0.715,64.0
14,17.8,1100,325.31,1610,0.695,43.0
14,17.8,1100,325.31,1610,0.695,53.0
14,17.8,1100,325.31,1610,0.695,28.0
14,17.8,1100,325.31,1610,0.695,45.0
14,17.8,1100,325.31,1610,0.695,32.0
14,17.8,1100,325.31,1610,0.695,14.0
14,17.8,1100,325.31,1610,0.695,22.0
14,17.8,1100,325.31,1610,0.695,18.0
14,17.8,1100,325.31,1610,0.695,49.0
14,17.8,1100,325.31,1610,0.695,14.0
15,17.4,1050,315.2,1574,0.675,40.0
15,17.4,1050,315.2,1574,0.675,22.0
15,17.4,1050,315.2,1574,0.675,20.0
15,17.4,1050,315.2,1574,0.675,27.0
15,17.4,1050,315.2,1574,0.675,38.0
15,17.4,1050,315.2,1574,0.675,5.0
15,17.4,1050,315.2,1574,0.675,13.0
15,17.4,1050,315.2,1574,0.675,42.0
15,17.4,1050,315.2,1574,0.675,4.0
15,17.4,1050,315.2,1574,0.675,22.0
16,16.9,1000,305.41,1540,0.66,62.0
16,16.9,1000,305.41,1540,0.66,17.0
16,16.9,1000,305.41,1540,0.66,10.0
16,16.9,1000,305.41,1540,0.66,103.0
16,16.9,1000,305.41,1540,0.66,8.0
16,16.9,1000,305.41,1540,0.66,59.0
16,16.9,1000,305.41,1540,0.66,62.0
16,16.9,1000,305.41,1540,0.66,44.0
16,16.9,1000,305.41,1540,0.66,34.0
16,16.9,1000,305.41,1540,0.66,31.0
17,16.6,950,295.92,1508,0.646,49.0
17,16.6,950,295.92,1508,0.646,25.0
17,16.6,950,295.92,1508,0.646,17.0
17,16.6,950,295.92,1508,0.646,59.0
17,16.6,950,295.92,1508,0.646,40.0
17,16.6,950,295.92,1508,0.646,17.0
17,16.6,950,295.92,1508,0.646,48.0
17,16.6,950,295.92,1508,0.646,46.0
17,16.6,950,295.92,1508,0.646,55.0
17,16.6,950,295.92,1508,0.646,65.0
18,16.2,900,286.72,1478,0.633,41.0
18,16.2,900,286.72,1478,0.633,52.0
18,16.2,900,286.72,1478,0.633,26.0
18,16.2,900,286.72,1478,0.633,13.0
18,16.2,900,286.72,1478,0.633,32.0
18,16.2,900,286.72,1478,0.633,54.0
18,16.2,900,286.72,1478,0.633,15.0
18,16.2,900,286.72,1478,0.633,34.0
18,16.2,900,286.72,1478,0.633,32.0
18,16.2,900,286.72,1478,0.633,24.0
19,15.8,875,277.81,1449,0.619,15.0
19,15.8,875,277.81,1449,0.619,13.0
19,15.8,875,277.81,1449,0.619,25.0
19,15.8,875,277.81,1449,0.619,26.0
19,15.8,875,277.81,1449,0.619,6.0
19,15.8,875,277.81,1449,0.619,15.0
19,15.8,875,277.81,1449,0.619,12.0
19,15.8,875,277.81,1449,0.619,35.0
19,15.8,875,277.81,1449,0.619,62.0
19,15.8,875,277.81,1449,0.619,2.0
20,15.5,850,269.18,1422,0.606,12.0
20,15.5,850,269.18,1422,0.606,24.0
20,15.5,850,269.18,1422,0.606,40.0
20,15.5,850,269.18,1422,0.606,21.0
20,15.5,850,269.18,1422,0.606,18.0
20,15.5,850,269.18,1422,0.606,17.0
20,15.5,850,269.18,1422,0.606,56.0
20,15.5,850,269.18,1422,0.606,51.0
20,15.5,850,269.18,1422,0.606,14.0
20,15.5,850,269.18,1422,0.606,7.0
21,15.2,800,260.82,1397,0.594,19.0
21,15.2,800,260.82,1397,0.594,25.0
21,15.2,800,260.82,1397,0.594,17.0
21,15.2,800,260.82,1397,0.594,24.0
21,15.2,800,260.82,1397,0.594,11.0
21,15.2,800,260.82,1397,0.594,24.0
21,15.2,800,260.82,1397,0.594,20.0
21,15.2,800,260.82,1397,0.594,9.0
21,15.2,800,260.82,1397,0.594,21.0
21,15.2,800,260.82,1397,0.594,7.0
22,14.9,780,252.71,1372,0.584,58.0
22,14.9,780,252.71,1372,0.584,10.0
22,14.9,780,252.71,1372,0.584,35.0
22,14.9,780,252.71,1372,0.584,4.0
22,14.9,780,252.71,1372,0.584,30.0
22,14.9,780,252.71,1372,0.584,9.0
22,14.9,780,252.71,1372,0.584,4.0
22,14.9,780,252.71,1372,0.584,25.0
22,14.9,780,252.71,1372,0.584,6.0
22,14.9,780,252.71,1372,0.584,65.0
23,14.6,760,244.86,1349,0.573,9.0
23,14.6,760,244.86,1349,0.573,27.0
23,14.6,760,244.86,1349,0.573,13.0
23,14.6,760,244.86,1349,0.573,21.0
23,14.6,760,244.86,1349,0.573,12.0
23,14.6,760,244.86,1349,0.573,5.0
23,14.6,760,244.86,1349,0.573,18.0
23,14.6,760,244.86,1349,0.573,19.0
23,14.6,760,244.86,1349,0.573,36.0
23,14.6,760,244.86,1349,0.573,22.0
24,14.4,740,237.25,1326,0.565,109.0
24,14.4,740,237.25,1326,0.565,69.0
24,14.4,740,237.25,1326,0.565,10.0
24,14.4,740,237.25,1326,0.565,12.0
24,14.4,740,237.25,1326,0.565,44.0
24,14.4,740,237.25,1326,0.565,15.0
24,14.4,740,237.25,1326,0.565,7.0
24,14.4,740,237.25,1326,0.565,36.0
24,14.4,740,237.25,1326,0.565,38.0
24,14.4,740,237.25,1326,0.565,29.0
25,14.1,720,229.88,1305,0.557,17.0
25,14.1,720,229.88,1305,0.557,65.0
25,14.1,720,229.88,1305,0.557,43.0
25,14.1,720,229.88,1305,0.557,13.0
25,14.1,720,229.88,1305,0.557,41.0
25,14.1,720,229.88,1305,0.557,14.0
25,14.1,720,229.88,1305,0.557,11.0
25,14.1,720,229.88,1305,0.557,6.0
25,14.1,720,229.88,1305,0.557,24.0
25,14.1,720,229.88,1305,0.557,39.0
26,13.9,700,222.74,1284,0.549,4.0
26,13.9,700,222.74,1284,0.549,49.0
26,13.9,700,222.74,1284,0.549,9.0
26,13.9,700,222.74,1284,0.549,3.0
26,13.9,700,222.74,1284,0.549,4.0
26,13.9,700,222.74,1284,0.549,2.0
26,13.9,700,222.74,1284,0.549,13.0
26,13.9,700,222.74,1284,0.549,24.0
26,13.9,700,222.74,1284,0.549,28.0
26,13.9,700,222.74,1284,0.549,42.0
27,13.6,680,215.81,1264,0.541,33.0
27,13.6,680,215.81,1264,0.541,29.0
27,13.6,680,215.81,1264,0.541,54.0
27,13.6,680,215.81,1264,0.541,29.0
27,13.6,680,215.81,1264,0.541,29.0
27,13.6,680,215.81,1264,0.541,60.0
27,13.6,680,215.81,1264,0.541,52.0
27,13.6,680,215.81,1264,0.541,13.0
27,13.6,680,215.81,1264,0.541,10.0
27,13.6,680,215.81,1264,0.541,20.0
28,13.4,660,209.11,1245,0.533,51.0
28,13.4,660,209.11,1245,0.533,22.0
28,13.4,660,209.11,1245,0.533,22.0
28,13.4,660,209.11,1245,0.533,18.0
28,13.4,660,209.11,1245,0.533,11.0
28,13.4,660,209.11,1245,0.533,5.0
28,13.4,660,209.11,1245,0.533,6.0
28,13.4,660,209.11,1245,0.533,25.0
28,13.4,660,209.11,1245,0.533,14.0
28,13.4,660,209.11,1245,0.533,39.0
29,13.2,640,202.61,1227,0.525,7.0
29,13.2,640,202.61,1227,0.525,72.0
29,13.2,640,202.61,1227,0.525,16.0
29,13.2,640,202.61,1227,0.525,4.0
29,13.2,640,202.61,1227,0.525,7.0
29,13.2,640,202.61,1227,0.525,5.0
29,13.2,640,202.61,1227,0.525,27.0
29,13.2,640,202.61,1227,0.525,10.0
29,13.2,640,202.61,1227,0.525,10.0
29,13.2,640,202.61,1227,0.525,0.0
30,12.9,620,196.31,1209,0.518,58.0
30,12.9,620,196.31,1209,0.518,0.0
30,12.9,620,196.31,1209,0.518,37.0
30,12.9,620,196.31,1209,0.518,25.0
30,12.9,620,196.31,1209,0.518,11.0
30,12.9,620,196.31,1209,0.518,8.0
30,12.9,620,196.31,1209,0.518,96.0
30,12.9,620,196.31,1209,0.518,4.0
30,12.9,620,196.31,1209,0.518,5.0
30,12.9,620,196.31,1209,0.518,4.0
31,12.7,600,190.21,1192,0.51,115.0
31,12.7,600,190.21,1192,0.51,35.0
31,12.7,600,190.21,1192,0.51,60.0
31,12.7,600,190.21,1192,0.51,14.0
31,12.7,600,190.21,1192,0.51,9.0
31,12.7,600,190.21,1192,0.51,29.0
31,12.7,600,190.21,1192,0.51,8.0
31,12.7,600,190.21,1192,0.51,15.0
31,12.7,600,190.21,1192,0.51,39.0
31,12.7,600,190.21,1192,0.51,5.0
32,12.5,590,184.3,1175,0.502,3.0
32,12.5,590,184.3,1175,0.502,5.0
32,12.5,590,184.3,1175,0.502,12.0
32,12.5,590,184.3,1175,0.502,22.0
32,12.5,590,184.3,1175,0.502,27.0
32,12.5,590,184.3,1175,0.502,14.0
32,12.5,590,184.3,1175,0.502,64.0
32,12.5,590,184.3,1175,0.502,110.0
32,12.5,590,184.3,1175,0.502,6.0
32,12.5,590,184.3,1175,0.502,18.0
33,12.3,580,179.54,1159,0.495,1.0
33,12.3,580,179.54,1159,0.495,10.0
33,12.3,580,179.54,1159,0.495,21.0
33,12.3,580,179.54,1159,0.495,17.0
33,12.3,580,179.54,1159,0.495,32.0
33,12.3,580,179.54,1159,0.495,2.0
33,12.3,580,179.54,1159,0.495,15.0
33,12.3,580,179.54,1159,0.495,1.0
33,12.3,580,179.54,1159,0.495,16.0
33,12.3,580,179.54,1159,0.495,43.0
34,12.1,560,174.89,1143,0.487,17.0
34,12.1,560,174.89,1143,0.487,18.0
34,12.1,560,174.89,1143,0.487,7.0
34,12.1,560,174.89,1143,0.487,65.0
34,12.1,560,174.89,1143,0.487,53.0
34,12.1,560,174.89,1143,0.487,32.0
34,12.1,560,174.89,1143,0.487,33.0
34,12.1,560,174.89,1143,0.487,22.0
34,12.1,560,174.89,1143,0.487,11.0
34,12.1,560,174.89,1143,0.487,44.0
35,12.0,550,170.37,1128,0.48,82.0
35,12.0,550,170.37,1128,0.48,24.0
35,12.0,550,170.37,1128,0.48,40.0
35,12.0,550,170.37,1128,0.48,75.0
35,12.0,550,170.37,1128,0.48,10.0
35,12.0,550,170.37,1128,0.48,15.0
35,12.0,550,170.37,1128,0.48,
35,12.0,550,170.37,1128,0.48,47.0
35,12.0,550,170.37,1128,0.48,25.0
35,12.0,550,170.37,1128,0.48,17.0
36,11.8,540,165.97,1113,0.473,45.0
36,11.8,540,165.97,1113,0.473,45.0
36,11.8,540,165.97,1113,0.473,39.0
36,11.8,540,165.97,1113,0.473,80.0
36,11.8,540,165.97,1113,0.473,19.0
36,11.8,540,165.97,1113,0.473,36.0
36,11.8,540,165.97,1113,0.473,63.0
36,11.8,540,165.97,1113,0.473,59.0
36,11.8,540,165.97,1113,0.473,47.0
36,11.8,540,165.97,1113,0.473,15.0
37,11.6,530,161.67,1098,0.465,22.0
37,11.6,530,161.67,1098,0.465,18.0
37,11.6,530,161.67,1098,0.465,41.0
37,11.6,530,161.67,1098,0.465,8.0
37,11.6,530,161.67,1098,0.465,1.0
37,11.6,530,161.67,1098,0.465,96.0
37,11.6,530,161.67,1098,0.465,8.0
37,11.6,530,161.67,1098,0.465,45.0
37,11.6,530,161.67,1098,0.465,3.0
37,11.6,530,161.67,1098,0.465,24.0
38,11.4,520,157.49,1084,0.458,1.0
38,11.4,520,157.49,1084,0.458,9.0
38,11.4,520,157.49,1084,0.458,14.0
38,11.4,520,157.49,1084,0.458,5.0
38,11.4,520,157.49,1084,0.458,21.0
38,11.4,520,157.49,1084,0.458,56.0
38,11.4,520,157.49,1084,0.458,8.0
38,11.4,520,157.49,1084,0.458,17.0
38,11.4,520,157.49,1084,0.458,13.0
38,11.4,520,157.49,1084,0.458,16.0
39,11.3,510,153.42,1071,0.451,17.0
39,11.3,510,153.42,1071,0.451,22.0
39,11.3,510,153.42,1071,0.451,12.0
39,11.3,510,153.42,1071,0.451,17.0
39,11.3,510,153.42,1071,0.451,32.0
39,11.3,510,153.42,1071,0.451,5.0
39,11.3,510,153.42,1071,0.451,21.0
39,11.3,510,153.42,1071,0.451,17.0
39,11.3,510,153.42,1071,0.451,14.0
39,11.3,510,153.42,1071,0.451,22.0
40,11.1,500,149.45,1057,0.443,16.0
40,11.1,500,149.45,1057,0.443,18.0
40,11.1,500,149.45,1057,0.443,7.0
40,11.1,500,149.45,1057,0.443,4.0
40,11.1,500,149.45,1057,0.443,4.0
40,11.1,500,149.45,1057,0.443,26.0
40,11.1,500,149.45,1057,0.443,17.0
40,11.1,500,149.45,1057,0.443,45.0
40,11.1,500,149.45,1057,0.443,11.0
40,11.1,500,149.45,1057,0.443,3.0
41,11.0,490,145.59,1044,0.436,13.0
41,11.0,490,145.59,1044,0.436,31.0
41,11.0,490,145.59,1044,0.436,15.0
41,11.0,490,145.59,1044,0.436,15.0
41,11.0,490,145.59,1044,0.436,20.0
41,11.0,490,145.59,1044,0.436,
41,11.0,490,145.59,1044,0.436,51.0
41,11.0,490,145.59,1044,0.436,39.0
41,11.0,490,145.59,1044,0.436,20.0
41,11.0,490,145.59,1044,0.436,58.0
42,10.8,480,141.82,1032,0.429,24.0
42,10.8,480,141.82,1032,0.429,10.0
42,10.8,480,141.82,1032,0.429,7.0
42,10.8,480,141.82,1032,0.429,21.0
42,10.8,480,141.82,1032,0.429,4.0
42,10.8,480,141.82,1032,0.429,3.0
42,10.8,480,141.82,1032,0.429,24.0
42,10.8,480,141.82,1032,0.429,19.0
42,10.8,480,141.82,1032,0.429,12.0
42,10.8,480,141.82,1032,0.429,9.0
43,10.6,470,138.15,1019,0.422,35.0
43,10.6,470,138.15,1019,0.422,4.0
43,10.6,470,138.15,1019,0.422,11.0
43,10.6,470,138.15,1019,0.422,21.0
43,10.6,470,138.15,1019,0.422,42.0
43,10.6,470,138.15,1019,0.422,8.0
43,10.6,470,138.15,1019,0.422,5.0
43,10.6,470,138.15,1019,0.422,11.0
43,10.6,470,138.15,1019,0.422,7.0
43,10.6,470,138.15,1019,0.422,25.0
44,10.5,460,134.58,1007,0.415,8.0
44,10.5,460,134.58,1007,0.415,19.0
44,10.5,460,134.58,1007,0.415,41.0
44,10.5,460,134.58,1007,0.415,5.0
44,10.5,460,134.58,1007,0.415,5.0
44,10.5,460,134.58,1007,0.415,6.0
44,10.5,460,134.58,1007,0.415,10.0
44,10.5,460,134.58,1007,0.415,5.0
44,10.5,460,134.58,1007,0.415,48.0
44,10.5,460,134.58,1007,0.415,26.0
45,10.4,450,131.1,995,0.409,18.0
45,10.4,450,131.1,995,0.409,33.0
45,10.4,450,131.1,995,0.409,19.0
45,10.4,450,131.1,995,0.409,11.0
45,10.4,450,131.1,995,0.409,55.0
45,10.4,450,131.1,995,0.409,59.0
45,10.4,450,131.1,995,0.409,2.0
45,10.4,450,131.1,995,0.409,7.0
45,10.4,450,131.1,995,0.409,3.0
45,10.4,450,131.1,995,0.409,44.0
46,10.2,440,127.71,984,0.402,31.0
46,10.2,440,127.71,984,0.402,32.0
46,10.2,440,127.71,984,0.402,10.0
46,10.2,440,127.71,984,0.402,38.0
46,10.2,440,127.71,984,0.402,21.0
46,10.2,440,127.71,984,0.402,17.0
46,10.2,440,127.71,984,0.402,4.0
46,10.2,440,127.71,984,0.402,3.0
46,10.2,440,127.71,984,0.402,8.0
46,10.2,440,127.71,984,0.402,5.0
47,10.1,430,124.41,973,0.396,13.0
47,10.1,430,124.41,973,0.396,112.0
47,10.1,430,124.41,973,0.396,2.0
47,10.1,430,124.41,973,0.396,11.0
47,10.1,430,124.41,973,0.396,2.0
47,10.1,430,124.41,973,0.396,60.0
47,10.1,430,124.41,973,0.396,18.0
47,10.1,430,124.41,973,0.396,23.0
47,10.1,430,124.41,973,0.396,2.0
47,10.1,430,124.41,973,0.396,3.0
48,9.9,420,121.19,961,0.39,21.0
48,9.9,420,121.19,961,0.39,5.0
48,9.9,420,121.19,961,0.39,55.0
48,9.9,420,121.19,961,0.39,14.0
48,9.9,420,121.19,961,0.39,29.0
48,9.9,420,121.19,961,0.39,8.0
48,9.9,420,121.19,961,0.39,49.0
48,9.9,420,121.19,961,0.39,13.0
48,9.9,420,121.19,961,0.39,35.0
48,9.9,420,121.19,961,0.39,9.0
49,9.8,410,118.06,951,0.384,0.0
49,9.8,410,118.06,951,0.384,22.0
49,9.8,410,118.06,951,0.384,17.0
49,9.8,410,118.06,951,0.384,3.0
49,9.8,410,118.06,951,0.384,20.0
49,9.8,410,118.06,951,0.384,37.0
49,9.8,410,118.06,951,0.384,6.0
49,9.8,410,118.06,951,0.384,38.0
49,9.8,410,118.06,951,0.384,4.0
49,9.8,410,118.06,951,0.384,17.0
50,9.7,400,115.0,940,0.378,15.0
50,9.7,400,115.0,940,0.378,1.0
50,9.7,400,115.0,940,0.378,5.0
50,9.7,400,115.0,940,0.378,8.0
50,9.7,400,115.0,940,0.378,9.0
50,9.7,400,115.0,940,0.378,27.0
50,9.7,400,115.0,940,0.378,8.0
50,9.7,400,115.0,940,0.378,20.0
50,9.7,400,115.0,940,0.378,8.0
50,9.7,400,115.0,940,0.378,30.0
51,9.6,390,112.03,929,0.373,7.0
51,9.6,390,112.03,929,0.373,3.0
51,9.6,390,112.03,929,0.373,7.0
51,9.6,390,112.03,929,0.373,2.0
51,9.6,390,112.03,929,0.373,7.0
51,9.6,390,112.03,929,0.373,
51,9.6,390,112.03,929,0.373,6.0
51,9.6,390,112.03,929,0.373,12.0
51,9.6,390,112.03,929,0.373,25.0
51,9.6,390,112.03,929,0.373,33.0
52,9.4,380,109.13,919,0.368,1.0
52,9.4,380,109.13,919,0.368,16.0
52,9.4,380,109.13,919,0.368,42.0
52,9.4,380,109.13,919,0.368,1.0
52,9.4,380,109.13,919,0.368,9.0
52,9.4,380,109.13,919,0.368,39.0
52,9.4,380,109.13,919,0.368,5.0
52,9.4,380,109.13,919,0.368,5.0
52,9.4,380,109.13,919,0.368,7.0
52,9.4,380,109.13,919,0.368,10.0
53,9.3,370,106.31,909,0.363,15.0
53,9.3,370,106.31,909,0.363,3.0
53,9.3,370,106.31,909,0.363,4.0
53,9.3,370,106.31,909,0.363,59.0
53,9.3,370,106.31,909,0.363,9.0
53,9.3,370,106.31,909,0.363,4.0
53,9.3,370,106.31,909,0.363,3.0
53,9.3,370,106.31,909,0.363,3.0
53,9.3,370,106.31,909,0.363,29.0
53,9.3,370,106.31,909,0.363,79.0
54,9.2,360,103.56,899,0.357,1.0
54,9.2,360,103.56,899,0.357,3.0
54,9.2,360,103.56,899,0.357,4.0
54,9.2,360,103.56,899,0.357,6.0
54,9.2,360,103.56,899,0.357,10.0
54,9.2,360,103.56,899,0.357,8.0
54,9.2,360,103.56,899,0.357,9.0
54,9.2,360,103.56,899,0.357,28.0
54,9.2,360,103.56,899,0.357,8.0
54,9.2,360,103.56,899,0.357,18.0
55,9.1,350,100.88,890,0.352,13.0
55,9.1,350,100.88,890,0.352,16.0
55,9.1,350,100.88,890,0.352,5.0
55,9.1,350,100.88,890,0.352,21.0
55,9.1,350,100.88,890,0.352,4.0
55,9.1,350,100.88,890,0.352,46.0
55,9.1,350,100.88,890,0.352,23.0
55,9.1,350,100.88,890,0.352,23.0
55,9.1,350,100.88,890,0.352,16.0
55,9.1,350,100.88,890,0.352,10.0
56,9.0,340,98.27,880,0.347,16.0
56,9.0,340,98.27,880,0.347,11.0
56,9.0,340,98.27,880,0.347,2.0
56,9.0,340,98.27,880,0.347,3.0
56,9.0,340,98.27,880,0.347,
56,9.0,340,98.27,880,0.347,42.0
56,9.0,340,98.27,880,0.347,1.0
56,9.0,340,98.27,880,0.347,
56,9.0,340,98.27,880,0.347,23.0
56,9.0,340,98.27,880,0.347,22.0
57,8.9,330,95.73,871,0.342,5.0
57,8.9,330,95.73,871,0.342,7.0
57,8.9,330,95.73,871,0.342,8.0
57,8.9,330,95.73,871,0.342,18.0
57,8.9,330,95.73,871,0.342,58.0
57,8.9,330,95.73,871,0.342,5.0
57,8.9,330,95.73,871,0.342,29.0
57,8.9,330,95.73,871,0.342,8.0
57,8.9,330,95.73,871,0.342,2.0
57,8.9,330,95.73,871,0.342,13.0
58,8.7,320,93.26,862,0.337,28.0
58,8.7,320,93.26,862,0.337,93.0
58,8.7,320,93.26,862,0.337,7.0
58,8.7,320,93.26,862,0.337,0.0
58,8.7,320,93.26,862,0.337,23.0
58,8.7,320,93.26,862,0.337,18.0
58,8.7,320,93.26,862,0.337,19.0
58,8.7,320,93.26,862,0.337,12.0
58,8.7,320,93.26,862,0.337,5.0
58,8.7,320,93.26,862,0.337,17.0
59,8.6,310,90.84,853,0.332,12.0
59,8.6,310,90.84,853,0.332,19.0
59,8.6,310,90.84,853,0.332,6.0
59,8.6,310,90.84,853,0.332,22.0
59,8.6,310,90.84,853,0.332,4.0
59,8.6,310,90.84,853,0.332,0.0
59,8.6,310,90.84,853,0.332,14.0
59,8.6,310,90.84,853,0.332,2.0
59,8.6,310,90.84,853,0.332,9.0
59,8.6,310,90.84,853,0.332,5.0
60,8.5,300,88.49,844,0.327,2.0
60,8.5,300,88.49,844,0.327,20.0
60,8.5,300,88.49,844,0.327,24.0
60,8.5,300,88.49,844,0.327,10.0
60,8.5,300,88.49,844,0.327,11.0
60,8.5,300,88.49,844,0.327,1.0
60,8.5,300,88.49,844,0.327,14.0
60,8.5,300,88.49,844,0.327,11.0
60,8.5,300,88.49,844,0.327,13.0
60,8.5,300,88.49,844,0.327,8.0
61,8.4,292,86.21,835,0.322,0.0
61,8.4,292,86.21,835,0.322,2.0
61,8.4,292,86.21,835,0.322,34.0
61,8.4,292,86.21,835,0.322,18.0
61,8.4,292,86.21,835,0.322,43.0
61,8.4,292,86.21,835,0.322,12.0
61,8.4,292,86.21,835,0.322,5.0
61,8.4,292,86.21,835,0.322,13.0
