rb_rush_Att,rb_rush_Yds,rb_rush_Y_per_Att,rb_rush_TD,rb_rec_Rec,rb_rec_Yds,rb_rec_Y_per_Rec,rb_rec_TD,rec_Rec,rec_Yds,rec_Y/R,rec_TD,rec_Y/G,ht,wt,forty,bench,vertical,broad_jump,cone,shuttle,age,dr_av,draft_year
454.0,2440.0,5.4,22.0,70.0,755.0,10.8,2.0,122.0,1807.0,14.4,14.5,46.2,69.0,217.0,4.61,17.0,34.0,116.0,7.0,4.18,22.0,1.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,56.0,1060.0,18.9,11.0,44.2,74.0,226.0,4.52,18.0,35.0,120.0,7.0,4.245,23.0,0.0,2015
562.0,2893.0,5.1,20.0,34.0,339.0,10.0,0.0,122.0,1807.0,14.4,14.5,46.2,71.0,229.0,4.81,17.0,38.5,121.0,7.0,4.245,22.0,1.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,270.0,3830.0,14.2,29.0,75.1,71.0,182.0,4.53,18.0,36.5,122.0,6.88,4.12,22.0,2.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,150.0,2227.0,14.8,14.0,79.5,72.0,195.0,4.46,18.0,35.0,115.0,7.03,4.32,21.0,32.0,2015
678.0,3796.0,5.6,50.0,73.0,771.0,10.6,5.0,122.0,1807.0,14.4,14.5,46.2,72.0,221.0,4.57,19.0,39.0,121.0,7.1,4.1,22.0,14.0,2015
241.0,1419.0,5.9,22.0,37.0,328.0,8.9,1.0,122.0,1807.0,14.4,14.5,46.2,73.0,230.0,4.48,16.0,33.5,117.0,7.16,4.46,22.0,4.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,145.0,2203.0,15.2,15.0,58.0,74.0,192.0,4.61,10.0,36.0,114.0,6.92,4.13,23.0,6.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,78.0,1005.0,12.9,11.0,30.5,79.0,261.0,4.83,26.0,37.5,121.0,7.53,4.5,21.0,10.0,2015
394.0,2218.0,5.6,19.0,14.0,151.0,10.8,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,212.0,4.53,18.0,36.5,118.0,7.13,4.245,25.0,5.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,88.0,1348.0,15.3,7.0,25.9,72.0,215.0,4.54,18.0,32.5,121.0,7.07,4.25,23.0,2.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,165.0,2292.0,13.9,7.0,48.8,74.0,216.0,4.49,23.0,36.5,124.0,6.86,4.18,23.0,0.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,114.0,1591.0,14.0,17.0,30.6,75.0,252.0,4.93,21.0,30.5,110.0,7.4,4.5,23.0,4.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,65.0,648.0,10.0,12.0,15.4,76.0,250.0,4.83,20.0,35.0,120.0,7.0,4.245,23.0,0.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,51.0,971.0,19.0,9.0,27.7,78.0,238.0,4.46,12.0,37.0,125.0,7.07,4.25,22.0,1.0,2015
323.0,1997.0,6.2,15.0,43.0,493.0,11.5,1.0,122.0,1807.0,14.4,14.5,46.2,68.0,217.0,4.7,21.0,32.0,113.0,7.0,4.245,23.0,0.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,44.0,532.0,12.1,5.0,12.7,77.0,255.0,4.79,18.0,35.0,120.0,7.0,4.245,22.0,1.0,2015
337.0,1957.0,5.8,16.0,50.0,318.0,6.4,2.0,122.0,1807.0,14.4,14.5,46.2,69.0,198.0,4.61,11.0,29.0,109.0,7.0,4.4,23.0,1.0,2015
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,92.0,1497.0,16.3,13.0,68.0,68.0,180.0,4.43,13.0,34.0,121.0,6.64,4.07,23.0,0.0,2015
592.0,3961.0,6.7,43.0,58.0,449.0,7.7,1.0,122.0,1807.0,14.4,14.5,46.2,72.0,225.0,4.47,18.0,32.5,118.0,7.0,4.245,21.0,65.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,173.0,3009.0,17.4,33.0,88.5,71.0,194.0,4.42,17.0,40.5,129.0,7.0,4.245,22.0,5.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,144.0,2512.0,17.4,30.0,78.5,72.0,186.0,4.32,10.0,33.5,126.0,6.93,4.27,22.0,24.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,215.0,3178.0,14.8,34.0,69.1,74.0,202.0,4.5,14.0,41.0,131.0,6.84,4.08,23.0,9.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,202.0,2393.0,11.8,21.0,68.4,74.0,221.0,4.52,12.0,33.0,117.0,7.0,4.245,21.0,5.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,116.0,1661.0,14.3,9.0,46.1,77.0,250.0,4.79,13.0,35.0,120.0,7.0,4.245,21.0,15.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,233.0,3482.0,14.9,26.0,69.6,70.0,194.0,4.48,20.0,41.0,123.0,7.0,4.35,23.0,26.0,2016
602.0,3591.0,6.0,42.0,17.0,285.0,16.8,3.0,122.0,1807.0,14.4,14.5,46.2,75.0,247.0,4.54,22.0,37.0,130.0,7.2,4.38,22.0,59.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,113.0,1602.0,14.2,18.0,41.1,75.0,212.0,4.57,18.0,35.0,126.0,6.8,4.13,23.0,60.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,254.0,3361.0,13.2,21.0,88.4,73.0,197.0,4.58,11.0,34.0,119.0,6.9,4.35,21.0,46.0,2016
233.0,1495.0,6.4,18.0,46.0,570.0,12.4,4.0,122.0,1807.0,14.4,14.5,46.2,73.0,210.0,4.45,10.0,34.5,123.0,7.04,4.21,22.0,15.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,74.0,937.0,12.7,8.0,34.7,76.0,254.0,4.72,19.0,33.0,117.0,7.0,4.32,21.0,18.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,122.0,2373.0,19.5,29.0,57.9,72.0,211.0,4.5,14.0,35.5,120.0,7.0,4.245,22.0,2.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,36.0,588.0,16.3,2.0,26.7,72.0,220.0,4.48,18.0,35.5,121.0,7.0,4.245,22.0,5.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,55.0,585.0,10.6,6.0,13.3,78.0,257.0,4.76,17.0,30.5,111.0,7.05,4.2,23.0,4.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,119.0,2301.0,19.3,26.0,46.0,73.0,206.0,4.53,10.0,37.0,130.0,6.76,4.2,23.0,4.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,68.0,1054.0,15.5,14.0,29.3,78.0,249.0,4.77,18.0,35.0,120.0,7.0,4.245,23.0,31.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,174.0,2350.0,13.5,16.0,51.1,72.0,198.0,4.45,15.0,36.0,129.0,6.94,4.34,24.0,4.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,98.0,1338.0,13.7,8.0,26.8,74.0,215.0,4.43,18.0,38.0,132.0,7.0,4.245,22.0,3.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,135.0,2109.0,15.6,17.0,84.4,71.0,203.0,4.52,15.0,31.0,115.0,7.0,4.245,21.0,3.0,2016
483.0,2598.0,5.4,18.0,77.0,657.0,8.5,3.0,122.0,1807.0,14.4,14.5,46.2,70.0,192.0,4.41,17.0,39.0,130.0,7.0,4.245,22.0,0.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,107.0,1366.0,12.8,9.0,47.1,73.0,203.0,4.59,18.0,34.5,123.0,6.77,4.19,21.0,13.0,2016
801.0,4480.0,5.6,72.0,88.0,972.0,11.0,15.0,122.0,1807.0,14.4,14.5,46.2,70.0,215.0,4.56,18.0,37.5,121.0,6.97,4.28,22.0,5.0,2016
560.0,2773.0,5.0,21.0,80.0,624.0,7.8,2.0,122.0,1807.0,14.4,14.5,46.2,71.0,219.0,4.56,22.0,35.0,120.0,7.0,4.245,24.0,11.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,277.0,3486.0,12.6,16.0,74.2,74.0,194.0,4.55,11.0,33.5,114.0,7.0,4.245,21.0,11.0,2016
605.0,3411.0,5.6,23.0,124.0,1091.0,8.8,4.0,122.0,1807.0,14.4,14.5,46.2,68.0,204.0,4.49,24.0,34.5,116.0,7.03,4.2,23.0,11.0,2016
622.0,3491.0,5.6,29.0,80.0,739.0,9.2,3.0,122.0,1807.0,14.4,14.5,46.2,70.0,208.0,4.54,19.0,32.0,124.0,7.0,4.245,21.0,5.0,2016
647.0,3681.0,5.7,24.0,24.0,261.0,10.9,3.0,122.0,1807.0,14.4,14.5,46.2,72.0,230.0,4.57,16.0,34.0,122.0,7.0,4.245,21.0,22.0,2016
425.0,2462.0,5.8,12.0,68.0,618.0,9.1,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,208.0,4.47,14.0,33.5,120.0,6.83,4.28,22.0,9.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,201.0,2702.0,13.4,14.0,53.0,73.0,207.0,4.47,18.0,34.5,121.0,7.08,4.33,23.0,0.0,2016
406.0,2321.0,5.7,16.0,26.0,345.0,13.3,6.0,122.0,1807.0,14.4,14.5,46.2,71.0,220.0,4.56,16.0,35.0,120.0,7.0,4.245,22.0,1.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,109.0,1672.0,15.3,12.0,44.0,73.0,188.0,4.42,11.0,38.5,124.0,6.6,4.22,23.0,1.0,2016
665.0,3703.0,5.6,36.0,27.0,167.0,6.2,0.0,122.0,1807.0,14.4,14.5,46.2,70.0,217.0,4.59,18.0,28.5,113.0,7.0,4.245,22.0,5.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,239.0,3649.0,15.3,31.0,96.0,73.0,196.0,4.64,13.0,32.0,116.0,7.0,4.245,21.0,13.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,66.0,977.0,14.8,7.0,23.8,77.0,247.0,4.64,18.0,32.5,117.0,7.05,4.31,23.0,2.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,72.0,890.0,12.4,6.0,34.2,76.0,262.0,4.52,18.0,35.0,120.0,7.0,4.245,23.0,1.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,83.0,1297.0,15.6,10.0,28.8,75.0,205.0,4.47,14.0,31.5,119.0,7.0,4.245,22.0,3.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,165.0,2174.0,13.2,10.0,47.3,72.0,206.0,4.56,20.0,30.5,115.0,7.22,4.31,22.0,1.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,142.0,1687.0,11.9,9.0,42.2,69.0,182.0,4.72,18.0,33.0,123.0,7.0,4.245,22.0,0.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,97.0,1626.0,16.8,17.0,46.5,74.0,231.0,4.72,12.0,33.5,118.0,6.97,4.24,21.0,0.0,2016
348.0,1872.0,5.4,18.0,48.0,458.0,9.5,2.0,122.0,1807.0,14.4,14.5,46.2,72.0,209.0,4.46,23.0,41.5,135.0,7.22,4.26,23.0,0.0,2016
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,99.0,1172.0,11.8,10.0,23.0,74.0,209.0,4.45,12.0,35.5,122.0,6.96,4.46,23.0,1.0,2016
616.0,3830.0,6.2,40.0,41.0,526.0,12.8,1.0,122.0,1807.0,14.4,14.5,46.2,72.0,240.0,4.51,18.0,28.5,120.0,7.0,4.245,22.0,19.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,332.0,5285.0,15.9,52.0,105.7,75.0,209.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,24.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,177.0,2727.0,15.4,21.0,69.9,76.0,218.0,4.52,15.0,32.5,121.0,7.0,4.245,22.0,37.0,2017
632.0,3922.0,6.2,21.0,99.0,1206.0,12.2,10.0,122.0,1807.0,14.4,14.5,46.2,71.0,202.0,4.48,10.0,37.5,121.0,6.57,4.22,21.0,43.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,114.0,1729.0,15.2,22.0,43.2,71.0,188.0,4.22,18.0,37.0,133.0,7.0,4.245,21.0,5.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,114.0,1726.0,15.1,7.0,32.0,78.0,251.0,4.51,22.0,30.0,121.0,6.85,4.16,22.0,12.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,162.0,2320.0,14.3,15.0,51.6,75.0,234.0,4.42,19.0,36.0,125.0,6.92,4.23,23.0,18.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,64.0,1060.0,16.6,9.0,40.8,76.0,246.0,4.64,21.0,37.5,133.0,6.97,4.34,21.0,27.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,399.0,4279.0,10.7,23.0,87.3,74.0,201.0,4.45,15.0,36.5,133.0,6.79,4.01,22.0,8.0,2017
172.0,1286.0,7.5,15.0,107.0,1249.0,11.7,9.0,122.0,1807.0,14.4,14.5,46.2,71.0,196.0,4.31,18.0,37.0,119.0,7.09,4.33,21.0,17.0,2017
687.0,4464.0,6.5,46.0,79.0,935.0,11.8,2.0,122.0,1807.0,14.4,14.5,46.2,70.0,210.0,4.49,22.0,30.5,116.0,7.27,4.53,22.0,51.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,107.0,1584.0,14.8,13.0,42.8,75.0,239.0,4.62,22.0,37.5,126.0,6.99,4.33,23.0,10.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,213.0,3092.0,14.5,25.0,77.3,73.0,215.0,4.54,15.0,32.5,120.0,7.0,4.245,20.0,30.0,2017
210.0,1294.0,6.2,16.0,74.0,683.0,9.2,7.0,122.0,1807.0,14.4,14.5,46.2,70.0,214.0,4.56,15.0,39.5,131.0,7.0,4.245,22.0,79.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,253.0,4234.0,16.7,41.0,83.0,71.0,203.0,4.5,13.0,33.5,132.0,6.57,4.21,22.0,6.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,129.0,1713.0,13.3,12.0,42.8,71.0,204.0,4.49,18.0,34.0,124.0,7.0,4.245,23.0,1.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,154.0,2421.0,15.7,18.0,60.5,73.0,209.0,4.42,19.0,36.0,126.0,7.01,4.0,21.0,53.0,2017
782.0,4945.0,6.3,44.0,73.0,555.0,7.6,1.0,122.0,1807.0,14.4,14.5,46.2,70.0,216.0,4.62,18.0,36.5,119.0,7.0,4.245,22.0,33.0,2017
433.0,2782.0,6.4,20.0,13.0,146.0,11.2,0.0,122.0,1807.0,14.4,14.5,46.2,72.0,233.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,2.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,160.0,2285.0,14.3,18.0,87.9,76.0,218.0,4.5,18.0,35.5,120.0,7.0,4.15,23.0,23.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,178.0,2001.0,11.2,18.0,46.5,75.0,248.0,4.62,22.0,38.0,127.0,7.0,4.18,22.0,10.0,2017
668.0,3733.0,5.6,52.0,30.0,412.0,13.7,4.0,122.0,1807.0,14.4,14.5,46.2,73.0,233.0,4.65,20.0,29.0,113.0,7.0,4.245,22.0,17.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,151.0,2062.0,13.7,14.0,43.0,74.0,214.0,4.45,17.0,36.0,124.0,7.0,4.245,23.0,1.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,126.0,2267.0,18.0,21.0,87.2,72.0,178.0,4.52,18.0,35.0,120.0,7.0,4.245,23.0,13.0,2017
685.0,4122.0,6.0,49.0,40.0,321.0,8.0,2.0,122.0,1807.0,14.4,14.5,46.2,71.0,233.0,4.65,30.0,33.0,116.0,7.26,4.37,21.0,5.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,164.0,2788.0,17.0,30.0,73.4,75.0,194.0,4.52,18.0,37.0,124.0,6.83,4.13,22.0,9.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,81.0,1667.0,20.6,20.0,39.7,76.0,221.0,4.53,18.0,35.0,120.0,7.0,4.245,23.0,3.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,70.0,832.0,11.9,22.0,23.8,76.0,270.0,4.86,18.0,30.0,110.0,7.05,4.51,23.0,1.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,104.0,1608.0,15.5,14.0,41.2,75.0,208.0,4.4,10.0,30.5,121.0,7.05,4.19,21.0,1.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,244.0,2912.0,11.9,19.0,54.9,68.0,181.0,4.51,11.0,32.0,116.0,6.77,4.0,22.0,1.0,2017
726.0,3901.0,5.4,35.0,60.0,567.0,9.5,1.0,122.0,1807.0,14.4,14.5,46.2,72.0,212.0,4.59,18.0,30.0,123.0,7.25,4.53,22.0,19.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,114.0,1639.0,14.4,12.0,34.1,75.0,204.0,4.47,10.0,35.5,132.0,6.7,4.09,23.0,0.0,2017
676.0,3429.0,5.1,34.0,65.0,473.0,7.3,2.0,122.0,1807.0,14.4,14.5,46.2,72.0,215.0,4.6,21.0,29.5,120.0,7.17,4.28,22.0,11.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,111.0,1498.0,13.5,12.0,74.9,74.0,202.0,4.53,11.0,35.0,119.0,6.74,4.13,22.0,1.0,2017
586.0,3609.0,6.2,32.0,65.0,498.0,7.7,1.0,122.0,1807.0,14.4,14.5,46.2,71.0,213.0,4.5,15.0,35.5,125.0,7.0,4.245,21.0,19.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,138.0,1646.0,11.9,11.0,36.6,77.0,246.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,1.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,48.0,737.0,15.4,10.0,18.4,76.0,247.0,4.52,18.0,35.0,132.0,7.0,4.245,23.0,60.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,112.0,1598.0,14.3,18.0,33.3,77.0,258.0,4.52,18.0,33.0,114.0,7.12,4.33,22.0,1.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,71.0,921.0,13.0,11.0,21.4,77.0,252.0,4.69,18.0,29.0,116.0,7.0,4.245,23.0,2.0,2017
775.0,4287.0,5.5,35.0,41.0,403.0,9.8,0.0,122.0,1807.0,14.4,14.5,46.2,73.0,219.0,4.54,15.0,34.0,125.0,7.03,4.32,21.0,8.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,84.0,1898.0,22.6,17.0,49.9,71.0,191.0,4.5,8.0,32.0,118.0,6.83,4.2,23.0,0.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,60.0,823.0,13.7,7.0,23.5,67.0,173.0,4.42,11.0,36.0,123.0,6.64,4.15,22.0,0.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,327.0,4179.0,12.8,32.0,81.9,68.0,181.0,4.63,13.0,33.0,117.0,6.74,4.01,23.0,6.0,2017
398.0,2165.0,5.4,19.0,76.0,663.0,8.7,4.0,122.0,1807.0,14.4,14.5,46.2,69.0,196.0,4.37,17.0,33.5,121.0,7.0,4.245,23.0,0.0,2017
658.0,4114.0,6.3,33.0,71.0,646.0,9.1,7.0,122.0,1807.0,14.4,14.5,46.2,69.0,208.0,4.56,16.0,37.5,127.0,6.82,4.2,22.0,55.0,2017
711.0,4312.0,6.1,42.0,129.0,1383.0,10.7,10.0,122.0,1807.0,14.4,14.5,46.2,70.0,214.0,4.53,15.0,36.0,120.0,7.26,4.56,23.0,6.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,222.0,3391.0,15.3,17.0,69.2,75.0,219.0,4.44,19.0,41.0,136.0,6.82,4.28,22.0,0.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,167.0,2222.0,13.3,20.0,46.3,73.0,195.0,4.45,10.0,34.0,122.0,7.0,4.245,23.0,0.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,210.0,2967.0,14.1,24.0,74.2,73.0,194.0,4.61,14.0,35.5,127.0,6.94,4.34,21.0,5.0,2017
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,33.0,411.0,12.5,7.0,17.1,74.0,222.0,4.52,19.0,35.0,120.0,7.07,4.33,21.0,9.0,2017
431.0,2580.0,6.0,29.0,40.0,211.0,5.3,0.0,122.0,1807.0,14.4,14.5,46.2,72.0,232.0,4.52,18.0,35.0,120.0,7.0,4.245,21.0,0.0,2017
213.0,1076.0,5.1,13.0,30.0,298.0,9.9,1.0,122.0,1807.0,14.4,14.5,46.2,72.0,218.0,4.58,23.0,37.0,130.0,7.0,4.245,22.0,29.0,2017
550.0,2856.0,5.2,34.0,98.0,933.0,9.5,6.0,122.0,1807.0,14.4,14.5,46.2,69.0,205.0,4.47,18.0,28.0,109.0,7.0,4.245,23.0,0.0,2017
671.0,3843.0,5.7,43.0,102.0,1195.0,11.7,8.0,122.0,1807.0,14.4,14.5,46.2,72.0,233.0,4.4,29.0,41.0,120.0,7.0,4.24,21.0,40.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,146.0,2027.0,13.9,17.0,54.8,72.0,210.0,4.42,15.0,39.5,132.0,6.95,4.07,21.0,36.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,100.0,1281.0,12.8,3.0,33.7,76.0,250.0,4.67,18.0,31.5,120.0,7.19,4.37,25.0,6.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,224.0,2781.0,12.4,19.0,63.2,72.0,189.0,4.43,15.0,31.0,110.0,6.88,4.41,23.0,24.0,2018
488.0,3656.0,7.5,38.0,42.0,479.0,11.4,6.0,122.0,1807.0,14.4,14.5,46.2,71.0,220.0,4.46,13.0,32.5,120.0,7.0,4.245,22.0,13.0,2018
591.0,3638.0,6.2,33.0,64.0,621.0,9.7,6.0,122.0,1807.0,14.4,14.5,46.2,71.0,214.0,4.54,22.0,35.0,120.0,7.0,4.21,23.0,15.0,2018
758.0,4769.0,6.3,44.0,31.0,361.0,11.6,4.0,122.0,1807.0,14.4,14.5,46.2,71.0,227.0,4.52,29.0,38.5,128.0,7.09,4.25,22.0,47.0,2018
591.0,3619.0,6.1,39.0,32.0,302.0,9.4,3.0,122.0,1807.0,14.4,14.5,46.2,71.0,205.0,4.65,18.0,36.5,120.0,7.0,4.245,21.0,17.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,193.0,3193.0,16.5,31.0,86.3,75.0,218.0,4.54,18.0,35.5,124.0,6.57,4.11,22.0,45.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,129.0,1481.0,11.5,15.0,29.0,77.0,247.0,4.54,22.0,41.5,129.0,6.76,4.1,22.0,19.0,2018
519.0,2494.0,4.8,32.0,55.0,478.0,8.7,2.0,122.0,1807.0,14.4,14.5,46.2,71.0,213.0,4.52,11.0,40.0,126.0,7.07,4.29,21.0,11.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,163.0,2256.0,13.8,24.0,42.6,72.0,186.0,4.52,18.0,35.0,120.0,7.0,4.245,22.0,5.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,234.0,2856.0,12.2,26.0,73.2,70.0,201.0,4.47,20.0,35.5,115.0,7.09,4.45,21.0,23.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,238.0,3590.0,15.1,37.0,94.5,71.0,201.0,4.52,22.0,35.0,120.0,7.0,4.245,23.0,12.0,2018
471.0,3074.0,6.5,29.0,32.0,250.0,7.8,3.0,122.0,1807.0,14.4,14.5,46.2,70.0,224.0,4.49,15.0,31.5,120.0,7.0,4.245,21.0,2.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,226.0,4472.0,19.8,39.0,86.0,71.0,213.0,4.54,14.0,34.5,120.0,7.11,4.32,22.0,11.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,66.0,1351.0,20.5,6.0,45.0,75.0,199.0,4.34,16.0,40.0,129.0,7.0,4.245,21.0,13.0,2018
947.0,5621.0,5.9,60.0,79.0,814.0,10.3,4.0,122.0,1807.0,14.4,14.5,46.2,71.0,229.0,4.54,17.0,34.0,118.0,6.9,4.16,22.0,9.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,176.0,2685.0,15.3,21.0,103.3,73.0,205.0,4.51,10.0,36.0,122.0,6.95,4.37,22.0,30.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,112.0,1765.0,15.8,22.0,44.1,77.0,256.0,4.67,17.0,31.0,113.0,7.34,4.38,23.0,51.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,81.0,1149.0,14.2,8.0,28.0,75.0,249.0,4.52,18.0,35.0,120.0,7.0,4.245,26.0,14.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,28.0,404.0,14.4,5.0,17.6,76.0,259.0,4.74,18.0,36.0,123.0,7.15,4.2,22.0,7.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,159.0,2424.0,15.2,17.0,63.8,70.0,181.0,4.43,14.0,34.5,113.0,6.93,4.15,21.0,7.0,2018
210.0,1156.0,5.5,12.0,69.0,677.0,9.8,0.0,122.0,1807.0,14.4,14.5,46.2,68.0,198.0,4.38,18.0,35.5,119.0,7.18,4.35,21.0,22.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,89.0,1399.0,15.7,7.0,53.8,71.0,200.0,4.41,18.0,34.0,121.0,7.0,4.245,21.0,5.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,86.0,1048.0,12.2,7.0,28.3,76.0,253.0,4.52,21.0,35.0,120.0,7.0,4.245,22.0,6.0,2018
394.0,1995.0,5.1,26.0,56.0,624.0,11.1,2.0,122.0,1807.0,14.4,14.5,46.2,70.0,202.0,4.6,18.0,31.5,118.0,7.0,4.245,21.0,1.0,2018
516.0,2856.0,5.5,27.0,49.0,444.0,9.2,2.0,214.0,2842.0,13.3,18.0,53.6,73.0,203.0,4.52,18.0,34.5,118.0,6.84,4.15,23.0,6.0,2018
