pick,stuart,johnson,hill,otc,pff,dr_av
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,24.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,11.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,7.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,80.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,2.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,34.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,37.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,111.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,45.0
7,0.6416184971098265,0.5,0.42492492492492495,0.6504092769440656,0.8016528925619835,35.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,15.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,47.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,22.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,3.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,32.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,30.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,43.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,37.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,16.0
8,0.6184971098265896,0.4666666666666667,0.40520520520520525,0.6265347885402456,0.768595041322314,17.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,89.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,91.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,6.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,52.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,18.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,21.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,5.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,31.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,43.0
9,0.5953757225433526,0.45,0.3863963963963964,0.6053888130968622,0.7355371900826446,4.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,7.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,18.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,20.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,15.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,50.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,9.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,115.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,2.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,21.0
10,0.5751445086705201,0.4333333333333333,0.3684584584584584,0.5862892223738063,0.7024793388429752,24.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,105.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,41.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,29.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,48.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,18.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,10.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,41.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,7.0
